Id,SalePrice
1461,154590.0
1462,314732.6
1463,360693.2
1464,336070.333333
1465,223450.0
1466,231200.0
1467,122700.0
1468,188000.0
1469,246888.4
1470,179000.0
1471,215400.0
1472,114650.0
1473,114650.0
1474,146500.0
1475,182885.0
1476,189870.0
1477,422202.8
1478,166800.0
1479,297482.6
1480,302740.0
1481,251198.0
1482,148950.0
1483,167200.0
1484,200040.0
1485,152420.9
1486,189257.8
1487,239190.0
1488,194539.3
1489,189787.8
1490,244625.0
1491,258000.0
1492,96840.0
1493,328300.0
1494,220168.7
1495,258230.0
1496,219150.0
1497,160046.6
1498,160046.6
1499,140011.428571
1500,140011.428571
1501,158143.2
1502,132000.0
1503,412971.4
1504,201785.0
1505,122700.0
1506,192705.0
1507,229075.0
1508,134400.0
1509,228600.0
1510,139195.892857
1511,138050.0
1512,157112.5
1513,193550.0
1514,139515.9
1515,146063.333333
1516,151250.0
1517,164110.0
1518,130830.0
1519,147254.966667
1520,124500.0
1521,165820.0
1522,155535.0
1523,110707.6
1524,137335.0
1525,134635.0
1526,139100.0
1527,47850.0
1528,110557.6
1529,134500.0
1530,143912.5
1531,129810.0
1532,80850.0
1533,114600.0
1534,97230.0
1535,173200.0
1536,110557.6
1537,96840.0
1538,191900.0
1539,176850.0
1540,139240.0
1541,225000.0
1542,80180.0
1543,131010.0
1544,86980.0
1545,99717.5
1546,99717.5
1547,97880.0
1548,99717.5
1549,110885.0
1550,110885.0
1551,90050.0
1552,110557.6
1553,187325.9
1554,126450.4
1555,277092.2
1556,212500.0
1557,129680.0
1558,99717.5
1559,107360.0
1560,86380.0
1561,146050.0
1562,124700.0
1563,147790.0
1564,145900.0
1565,206530.0
1566,172200.0
1567,104690.0
1568,234856.5
1569,134400.0
1570,290190.0
1571,140633.333333
1572,182558.7
1573,353867.4
1574,183754.1
1575,186810.0
1576,279130.0
1577,142700.0
1578,273961.2
1579,180930.0
1580,184900.0
1581,277092.2
1582,142200.0
1583,204640.0
1584,233000.0
1585,147716.666667
1586,98070.0
1587,178049.3
1588,157325.0
1589,166850.0
1590,115650.0
1591,114740.0
1592,86230.0
1593,47850.0
1594,111290.0
1595,148200.0
1596,171500.0
1597,177950.0
1598,205627.0
1599,210785.35
1600,210785.35
1601,57440.0
1602,133300.0
1603,103970.0
1604,250860.1
1605,243465.0
1606,180050.0
1607,162257.7
1608,151090.0
1609,152002.5
1610,229970.0
1611,277092.2
1612,249510.933333
1613,178640.0
1614,182885.0
1615,104450.0
1616,111800.0
1617,111800.0
1618,123430.0
1619,422202.8
1620,133050.0
1621,212990.0
1622,134600.0
1623,138050.0
1624,180580.0
1625,297615.7
1626,119360.0
1627,212587.5
1628,251603.0
1629,158850.0
1630,186250.0
1631,186250.0
1632,169300.0
1633,147000.0
1634,194285.0
1635,226550.0
1636,127410.0
1637,209078.0
1638,262245.0
1639,159700.0
