Id,SalePrice
1461,171924.0
1462,171974.37
1463,190158.61
1464,191421.52
1465,154989.27
1466,188456.89
1467,194308.9
1468,182595.02
1469,185541.03
1470,167468.0
1471,171347.36
1472,113580.0
1473,115305.0
1474,139197.37
1475,121405.08
1476,206280.95
1477,188844.41
1478,188430.8
1479,182023.8
1480,200032.86
1481,208836.72
1482,170800.97
1483,186967.9
1484,151641.54
1485,194039.12
1486,182821.11
1487,190979.4
1488,172717.86
1489,178146.5
1490,193448.15
1491,192705.25
1492,149553.37
1493,176207.0
1494,207016.0
1495,207220.0
1496,177488.58
1497,170995.24
1498,171492.98
1499,192748.72
1500,186759.58
1501,175570.14
1502,166702.62
1503,199424.85
1504,190987.81
1505,190062.0
1506,199347.5
1507,202643.09
1508,226521.6
1509,185865.09
1510,183550.59
1511,196107.5
1512,190444.0
1513,197139.5
1514,160564.87
1515,166102.5
1516,182913.0
1517,167602.37
1518,167737.5
1519,174244.36
1520,173912.0
1521,178407.0
1522,183344.5
1523,142749.5
1524,166935.0
1525,171077.0
1526,180902.37
1527,157745.5
1528,153796.0
1529,173975.0
1530,190223.0
1531,136999.37
1532,120191.87
1533,162854.5
1534,120039.85
1535,154953.5
1536,154009.87
1537,155797.5
1538,153357.74
1539,247169.0
1540,127871.74
1541,175743.5
1542,158220.0
1543,176716.24
1544,140661.75
1545,141206.0
1546,180156.0
1547,156502.5
1548,152656.0
1549,156609.0
1550,153575.0
1551,134695.0
1552,164250.5
1553,147637.74
1554,131374.0
1555,188423.0
1556,169289.0
1557,132033.24
1558,136552.5
1559,149489.74
1560,163286.5
1561,152652.87
1562,158080.5
1563,155763.0
1564,185147.59
1565,196666.68
1566,230976.86
1567,166245.5
1568,219377.82
1569,156290.0
1570,154647.25
1571,129298.0
1572,158199.0
1573,177628.99
1574,179821.0
1575,213989.3
1576,412462.75
1577,148471.46
1578,173915.5
1579,184139.5
1580,193955.56
1581,159919.0
1582,159297.0
1583,192767.86
1584,189016.81
1585,189690.4
1586,129145.5
1587,130759.0
1588,153274.5
1589,167670.5
1590,145254.87
1591,115529.5
1592,140720.87
1593,180705.5
1594,176931.74
1595,136750.0
1596,195357.83
1597,239022.96
1598,224754.87
1599,183926.63
1600,154525.59
1601,132398.11
1602,131580.5
1603,147724.5
1604,211365.85
1605,202540.08
1606,176084.79
1607,186165.65
1608,198732.5
1609,166541.16
1610,189087.91
1611,190348.5
1612,179735.8
1613,179775.5
1614,124736.75
1615,97005.5
1616,114837.0
1617,116346.75
1618,139678.0
1619,182721.5
1620,188921.756667
1621,175347.45
1622,163688.0
1623,189187.68
1624,195854.95
1625,166468.0
1626,196925.0
1627,192007.02
1628,196197.62
1629,182008.02
1630,193866.25
1631,172913.0
1632,175775.5
1633,179345.79
1634,183610.62
1635,198378.4
1636,154598.3
1637,201459.59
1638,205353.09
1639,177100.5
1640,200954.09
1641,182746.5
1642,192468.72
1643,198972.45
1644,195657.36
1645,184545.0
1646,190483.5
1647,185265.5
1648,185120.09
1649,171924.5
1650,157347.0
1651,155934.0
1652,119760.5
1653,120379.5
1654,140426.74
1655,135695.0
