Id,SalePrice
1461,135980.0
1462,149230.0
1463,212060.0
1464,218920.0
1465,238029.5
1466,194850.0
1467,183120.0
1468,193494.0
1469,157030.0
1470,131770.0
1471,218950.0
1472,85547.6
1473,87850.0
1474,143850.0
1475,95690.0
1476,375279.1
1477,350786.5
1478,265786.0
1479,316529.8
1480,371676.7
1481,380472.4
1482,197886.5
1483,196448.5
1484,226459.5
1485,241190.0
1486,188398.0
1487,281458.1
1488,185775.0
1489,238216.4
1490,245300.0
1491,214100.0
1492,100940.0
1493,255850.0
1494,321492.6
1495,271000.0
1496,241503.0
1497,174543.3
1498,152118.5
1499,169070.0
1500,153980.0
1501,166850.0
1502,169500.0
1503,466605.4
1504,219630.0
1505,225550.0
1506,172900.0
1507,225420.0
1508,191280.0
1509,167830.0
1510,164800.0
1511,162050.0
1512,166650.0
1513,184280.0
1514,182788.7
1515,158180.0
1516,193250.0
1517,124115.0
1518,134140.0
1519,214390.0
1520,144850.0
1521,120040.0
1522,154840.0
1523,114540.0
1524,112920.0
1525,140910.0
1526,140470.0
1527,90086.9
1528,119420.0
1529,144650.0
1530,158250.0
1531,109593.4
1532,78400.0
1533,132044.3
1534,118445.0
1535,127980.0
1536,111950.0
1537,94838.6
1538,154400.0
1539,180375.0
1540,132290.0
1541,125790.0
1542,112890.0
1543,158945.0
1544,91075.0
1545,111150.0
1546,132900.0
1547,98890.0
1548,122500.0
1549,96746.4
1550,152860.0
1551,93535.0
1552,166885.0
1553,131820.0
1554,128650.4
1555,189550.0
1556,110150.0
1557,114892.5
1558,126020.0
1559,120265.0
1560,110840.0
1561,146510.0
1562,136430.0
1563,139262.5
1564,141840.0
1565,163830.0
1566,227050.0
1567,109398.6
1568,243140.0
1569,194430.0
1570,133362.5
1571,109600.0
1572,127890.0
1573,205613.1
1574,169640.0
1575,236798.6
1576,312072.7
1577,189074.5
1578,216800.0
1579,166118.6
1580,216500.0
1581,159960.0
1582,138750.0
1583,296465.0
1584,230570.0
1585,141400.0
1586,107806.9
1587,96305.2
1588,125650.0
1589,136179.3
1590,136420.0
1591,100700.0
1592,133350.0
1593,134540.0
1594,143750.0
1595,97010.0
1596,142040.0
1597,153220.0
1598,287700.0
1599,137490.0
1600,186796.5
1601,90456.1
1602,87720.0
1603,114126.8
1604,197550.0
1605,312775.0
1606,161750.0
1607,164572.4
1608,339244.9
1609,223336.6
1610,220870.0
1611,170690.0
1612,202640.0
1613,229740.0
1614,103800.0
1615,89345.0
1616,92600.0
1617,89400.0
1618,113980.0
1619,177273.6
1620,140876.9
1621,142300.0
1622,156040.0
1623,230299.0
1624,241650.0
1625,137030.8
1626,185800.0
1627,227890.0
1628,281706.8
1629,180899.0
1630,230900.0
1631,214650.0
1632,196550.0
1633,193550.0
1634,209950.0
1635,206200.0
1636,177320.0
1637,221418.0
1638,222440.0
1639,170850.0
1640,230288.0
1641,167390.0
1642,212750.0
1643,181330.0
1644,181216.4
1645,169450.0
1646,200750.0
1647,167040.0
1648,153450.0
1649,146785.0
1650,145450.0
1651,127580.0
1652,103080.0
1653,101070.0
1654,153530.0
1655,143415.0
1656,143450.0
1657,162780.0
1658,141550.0
1659,111570.0
1660,143425.0
1661,442453.6
1662,420856.5
1663,382809.4
1664,409480.7
1665,307805.4
1666,330396.3
1667,410029.9
1668,303896.4
1669,328279.5
1670,442535.5
1671,216653.0
1672,341082.8
1673,415360.0
1674,237305.0
1675,199205.0
1676,226579.5
1677,242343.0
1678,342806.1
1679,361990.2
1680,232806.4
1681,230940.6
1682,303896.3
1683,196120.0
1684,198473.5
1685,195380.0
1686,176900.0
1687,183044.0
1688,183740.0
1689,192486.5
1690,212750.0
1691,202370.0
1692,351580.4
1693,195150.0
1694,197950.0
1695,183995.0
1696,363265.4
1697,188040.0
1698,371140.2
1699,299000.0
1700,220850.0
1701,227140.0
1702,281171.8
1703,289750.0
1704,293060.4
1705,215654.0
1706,335876.7
1707,223560.8
1708,230637.0
1709,306080.9
1710,186610.0
1711,324212.4
1712,237552.2
1713,304080.4
1714,204950.0
1715,210620.0
1716,157030.0
1717,153700.0
1718,143395.0
1719,210940.0
1720,274831.8
1721,168480.0
1722,123180.0
1723,210950.0
1724,187889.4
1725,229918.0
1726,181230.0
1727,179579.5
1728,209050.0
1729,175540.0
1730,171822.2
1731,147890.0
1732,144600.0
1733,120750.8
1734,148565.0
1735,131450.0
1736,131830.0
1737,277060.0
1738,188050.0
1739,223649.8
1740,215210.6
1741,183645.0
1742,169640.0
1743,168380.0
1744,285850.0
1745,178680.0
1746,188200.0
1747,189140.0
1748,171933.2
1749,173880.0
1750,138700.0
1751,179030.0
1752,122290.0
1753,166690.0
1754,210700.0
1755,192137.0
1756,135945.0
1757,122140.0
1758,125200.0
1759,231350.0
1760,178450.0
1761,141925.0
1762,221130.0
1763,164110.0
1764,136367.5
1765,162450.0
1766,181140.0
1767,279550.0
1768,141650.0
1769,147290.0
1770,174530.0
1771,139900.0
1772,136700.8
1773,121455.0
1774,137240.0
1775,117623.4
1776,157850.0
1777,125102.5
1778,129640.0
1779,141940.0
1780,164300.0
1781,126850.8
1782,97183.4
1783,153353.2
1784,139232.5
1785,82191.5
1786,151840.0
1787,137400.0
1788,82520.0
1789,93199.3
1790,91581.1
1791,149577.9
1792,146100.0
1793,167450.0
1794,135640.0
1795,114105.0
1796,125550.0
1797,109206.6
1798,126800.0
1799,117800.0
1800,146175.0
1801,122550.0
1802,127900.0
1803,155650.0
1804,148391.0
1805,143200.0
1806,112982.7
1807,144591.1
1808,176950.0
1809,129230.0
1810,135150.0
1811,119195.0
1812,105900.0
1813,122650.0
1814,95830.0
1815,73833.3
1816,107850.0
1817,148965.0
1818,175990.0
1819,131907.9
1820,73560.0
1821,88680.0
1822,89800.0
1823,86680.0
1824,116650.0
1825,132920.0
1826,104390.0
1827,98535.0
1828,121370.0
1829,122400.0
1830,131950.0
1831,131970.0
1832,112800.0
1833,128125.0
1834,140840.0
1835,128575.0
1836,113176.8
1837,82840.0
1838,122650.0
1839,106180.0
1840,165800.0
1841,127210.0
1842,151990.0
1843,141030.0
1844,141950.0
1845,185928.7
1846,175385.0
1847,154938.7
1848,87890.0
1849,183000.0
1850,132717.5
1851,134890.0
1852,126650.0
1853,123415.0
1854,221235.0
1855,174368.6
1856,238615.0
1857,193690.0
1858,133340.44
1859,123707.74
1860,166280.8
1861,123707.74
1862,340435.0
1863,336205.0
1864,336205.0
1865,355057.6
1866,311113.6
1867,256931.3
1868,242600.0
1869,215465.8
1870,302926.8
1871,307702.8
1872,214283.5
1873,253100.0
1874,136420.0
1875,204576.5
1876,212875.0
1877,212790.0
1878,219408.0
1879,142550.0
1880,150230.0
1881,295100.0
1882,239020.0
1883,191050.0
1884,222750.0
1885,276450.0
1886,231430.0
1887,213700.0
1888,285782.0
1889,220444.5
1890,126645.0
1891,149090.0
1892,126840.0
1893,133750.0
1894,136140.0
1895,121930.0
1896,117800.0
1897,134600.0
1898,116290.0
1899,113000.0
1900,117290.0
1901,163750.0
1902,147370.0
1903,138570.5
1904,130290.0
1905,237850.0
1906,182890.0
1907,157760.0
1908,122080.0
1909,126300.0
1910,119040.0
1911,253768.0
1912,252550.0
1913,165445.0
1914,102230.0
1915,229100.0
1916,162718.7
1917,251091.8
1918,138120.0
1919,154915.0
1920,240638.0
1921,400357.6
1922,424370.0
1923,182750.0
1924,273745.0
1925,220536.4
1926,340733.8
1927,122615.0
1928,170950.0
1929,126315.0
1930,125110.0
1931,137640.0
1932,146350.0
1933,146365.0
1934,194688.0
1935,180460.0
1936,205990.0
1937,203130.0
1938,202466.5
1939,206250.0
1940,175920.0
1941,203640.0
1942,235950.0
1943,195500.0
1944,400718.1
1945,337992.2
1946,212800.0
1947,250285.0
1948,205600.0
1949,238990.0
1950,194440.0
1951,215900.0
1952,181950.0
1953,223440.0
1954,183440.0
1955,159390.0
1956,268440.0
1957,159230.0
1958,371776.1
1959,159211.1
1960,101090.0
1961,133510.0
1962,101295.0
1963,105290.0
1964,128140.0
1965,159130.0
1966,143390.0
1967,292306.3
1968,420902.2
1969,378692.2
1970,364896.1
1971,386531.2
1972,367865.7
1973,269309.0
1974,322050.0
1975,353201.7
1976,321109.5
1977,384136.7
1978,386497.9
