Id,SalePrice
1461,124770.0
1462,147940.0
1463,157834.0
1464,182890.0
1465,226300.0
1466,184068.5
1467,193920.0
1468,166940.0
1469,195233.5
1470,109355.0
1471,194485.0
1472,99447.1
1473,105450.0
1474,147550.0
1475,141270.0
1476,471480.4
1477,318023.3
1478,321481.8
1479,313981.3
1480,392584.8
1481,321982.8
1482,227185.6
1483,186061.7
1484,189622.1
1485,222140.0
1486,201440.0
1487,388733.5
1488,207579.0
1489,222740.0
1490,195400.0
1491,191500.0
1492,109170.0
1493,195250.0
1494,316450.0
1495,305650.0
1496,184400.7
1497,173336.6
1498,155974.6
1499,158780.4
1500,163919.9
1501,175223.3
1502,177450.0
1503,335270.4
1504,239091.2
1505,222445.0
1506,205252.4
1507,200740.0
1508,207350.0
1509,159440.0
1510,144165.0
1511,142765.0
1512,160480.0
1513,151130.0
1514,168600.0
1515,142468.3
1516,177900.0
1517,154900.0
1518,137633.7
1519,211788.0
1520,132665.0
1521,129020.0
1522,159600.0
1523,124740.0
1524,125295.0
1525,139230.0
1526,130012.5
1527,113020.0
1528,132675.0
1529,149175.0
1530,169580.0
1531,106095.0
1532,92040.0
1533,138220.0
1534,124200.0
1535,135762.5
1536,123848.0
1537,92890.0
1538,235660.0
1539,332940.0
1540,99390.0
1541,151145.0
1542,126440.0
1543,163935.0
1544,83050.0
1545,117650.0
1546,127580.0
1547,124850.0
1548,117550.0
1549,122360.0
1550,119770.0
1551,107200.0
1552,126400.0
1553,125650.0
1554,102640.0
1555,153850.0
1556,103900.0
1557,101500.0
1558,97500.0
1559,79550.0
1560,127300.0
1561,132650.0
1562,127590.0
1563,127985.8
1564,133892.4
1565,146480.0
1566,263590.0
1567,97449.3
1568,203990.9
1569,114560.0
1570,150100.0
1571,113240.0
1572,142590.0
1573,266037.2
1574,140420.0
1575,177583.5
1576,180668.5
1577,203070.0
1578,186990.0
1579,150740.0
1580,204340.0
1581,146480.0
1582,135675.0
1583,275782.2
1584,222460.0
1585,139700.0
1586,92420.0
1587,126990.0
1588,128538.3
1589,105859.3
1590,119130.0
1591,106340.0
1592,124702.6
1593,149790.0
1594,129655.0
1595,103845.0
